accession,keyword
O60499,Transmembrane
O60499,Transmembrane helix
O60499,Transport
O60500,3D-structure
O60500,Alternative splicing
O60500,Cell adhesion
O60500,Cell membrane
O60500,Developmental protein
O60500,Disease variant
O60500,Disulfide bond
O60500,Glycoprotein
O60500,Immunoglobulin domain
O60500,Membrane
O60500,Myogenesis
O60500,Phosphoprotein
O60500,Proteomics identification
O60500,Reference proteome
O60500,Repeat
O60500,Signal
O60500,Transmembrane
O60500,Transmembrane helix
O60502,3D-structure
O60502,Alternative splicing
O60502,Cytoplasm
O60502,Glycosidase
O60502,Host-virus interaction
O60502,Hydrolase
O60502,Nucleus
O60502,Phosphoprotein
O60502,Proteomics identification
O60502,Reference proteome
O60503,3D-structure
O60503,ATP-binding
O60503,cAMP biosynthesis
O60503,Cell membrane
O60503,Glycoprotein
O60503,Lyase
O60503,Magnesium
O60503,Manganese
O60503,Membrane
O60503,Metal-binding
O60503,Nucleotide-binding
O60503,Phosphoprotein
O60503,Proteomics identification
O60503,Reference proteome
O60503,Repeat
O60503,Transmembrane
O60503,Transmembrane helix
O60504,3D-structure
O60504,Acetylation
O60504,Alternative splicing
O60504,Cell adhesion
O60504,Cell junction
O60504,Cytoplasm
O60504,Cytoskeleton
O60504,Nucleus
O60504,Phosphoprotein
O60504,Proteomics identification
O60504,Reference proteome
O60504,Repeat
O60504,SH3 domain
O60506,3D-structure
O60506,Acetylation
O60506,Alternative splicing
O60506,Cytoplasm
O60506,Direct protein sequencing
O60506,Endoplasmic reticulum
O60506,Host-virus interaction
O60506,Isopeptide bond
O60506,Methylation
O60506,Microsome
O60506,mRNA processing
O60506,mRNA splicing
O60506,Nucleus
O60506,Phosphoprotein
O60506,Proteomics identification
O60506,Reference proteome
O60506,Repeat
O60506,Ribonucleoprotein
O60506,RNA-binding
O60506,Spliceosome
O60506,Translation regulation
O60506,Ubl conjugation
O60507,3D-structure
O60507,Disulfide bond
O60507,Glycoprotein
O60507,Golgi apparatus
O60507,Membrane
O60507,Proteomics identification
O60507,Reference proteome
O60507,Signal-anchor
O60507,Transferase
O60507,Transmembrane
O60507,Transmembrane helix
O60508,3D-structure
O60508,Disease variant
O60508,Intellectual disability
O60508,mRNA processing
O60508,mRNA splicing
O60508,Nucleus
O60508,Phosphoprotein
O60508,Proteomics identification
O60508,Reference proteome
O60508,Repeat
O60508,Spliceosome
O60508,WD repeat
O60512,Alternative splicing
O60512,Disulfide bond
O60512,Glycoprotein
O60512,Glycosyltransferase
O60512,Golgi apparatus
O60512,Lipid metabolism
O60512,Manganese
O60512,Membrane
O60512,Metal-binding
O60512,Proteomics identification
O60512,Reference proteome
O60512,Signal-anchor
O60512,Transferase
O60512,Transmembrane
O60512,Transmembrane helix
O60513,Disulfide bond
O60513,Glycoprotein
O60513,Glycosyltransferase
O60513,Golgi apparatus
O60513,Lipid metabolism
O60513,Manganese
O60513,Membrane
O60513,Metal-binding
O60513,Proteomics identification
O60513,Reference proteome
O60513,Secreted
O60513,Signal-anchor
O60513,Transferase
O60513,Transmembrane
O60513,Transmembrane helix
O60516,Cytoplasm
O60516,Nucleus
O60516,Phosphoprotein
O60516,Protein synthesis inhibitor
O60516,Proteomics identification
O60516,Reference proteome
O60516,Translation regulation
O60519,Activator
O60519,Cell cycle
O60519,Differentiation
O60519,DNA-binding
O60519,Nucleus
O60519,Phosphoprotein
O60519,Proteomics identification
O60519,Reference proteome
O60519,Transcription
O60519,Transcription regulation
O60519,Tumor suppressor
O60524,3D-structure
O60524,Alternative splicing
O60524,Coiled coil
O60524,Cytoplasm
O60524,Disease variant
O60524,Intellectual disability
O60524,Neuropathy
O60524,Nucleus
O60524,Phosphoprotein
O60524,Proteomics identification
O60524,Reference proteome
O60543,3D-structure
O60543,Activator
O60543,Apoptosis
O60543,Lipid droplet
O60543,Nucleus
O60543,Proteomics identification
O60543,Reference proteome
O60543,Transcription
O60543,Transcription regulation
O60547,3D-structure
O60547,Acetylation
O60547,Alternative splicing
O60547,Lyase
O60547,NADP
O60547,Phosphoprotein
O60547,Proteomics identification
O60547,Reference proteome
O60548,DNA-binding
O60548,Nucleus
O60548,Phosphoprotein
O60548,Proteomics identification
O60548,Reference proteome
O60548,Transcription
O60548,Transcription regulation
O60551,3D-structure
O60551,Acyltransferase
O60551,Cytoplasm
O60551,Membrane
O60551,Phosphoprotein
O60551,Proteomics identification
O60551,Reference proteome
O60551,Transferase
O60563,3D-structure
O60563,Acetylation
O60563,ADP-ribosylation
O60563,Alternative splicing
O60563,Cell cycle
O60563,Cell division
O60563,Coiled coil
O60563,Cyclin
O60563,Direct protein sequencing
O60563,Host-virus interaction
O60563,Isopeptide bond
O60563,Nucleus
O60563,Phosphoprotein
O60563,Proteomics identification
O60563,Reference proteome
O60563,Transcription
O60563,Transcription regulation
O60563,Ubl conjugation
O60565,3D-structure
O60565,Alternative splicing
O60565,Cytokine
O60565,Direct protein sequencing
O60565,Disulfide bond
O60565,Glycoprotein
O60565,Proteomics identification
O60565,Reference proteome
O60565,Secreted
O60565,Signal
O60566,3D-structure
O60566,Acetylation
O60566,Alternative splicing
O60566,Apoptosis
O60566,ATP-binding
O60566,Cell cycle
O60566,Cell division
O60566,Centromere
O60566,Chromosome
O60566,Cytoplasm
O60566,Cytoskeleton
O60566,Disease variant
O60566,Kinase
O60566,Kinetochore
O60566,Mitosis
O60566,Nucleotide-binding
O60566,Nucleus
O60566,Phosphoprotein
O60566,Proteomics identification
O60566,Reference proteome
O60566,Serine/threonine-protein kinase
O60566,Transferase
O60566,Tumor suppressor
O60566,Ubl conjugation
O60568,3D-structure
O60568,Dioxygenase
O60568,Disease variant
O60568,Disulfide bond
O60568,Endoplasmic reticulum
O60568,Glycoprotein
O60568,Glycosyltransferase
O60568,Iron
O60568,Manganese
O60568,Membrane
O60568,Metal-binding
O60568,Multifunctional enzyme
O60568,Oxidoreductase
O60568,Proteomics identification
O60568,Reference proteome
O60568,Secreted
O60568,Signal
O60568,Transferase
O60568,Vitamin C
O60573,3D-structure
O60573,Acetylation
O60573,Alternative splicing
O60573,Cytoplasm
O60573,Initiation factor
O60573,Isopeptide bond
O60573,Phosphoprotein
O60573,Protein biosynthesis
O60573,Proteomics identification
O60573,Reference proteome
O60573,RNA-binding
O60573,RNA-mediated gene silencing
O60573,Translation regulation
O60573,Ubl conjugation
O60583,3D-structure
O60583,Alternative splicing
O60583,Cell cycle
O60583,Cell division
O60583,Cyclin
O60583,Cytoplasm
O60583,Host-virus interaction
O60583,Isopeptide bond
O60583,Nucleus
O60583,Phosphoprotein
O60583,Proteomics identification
O60583,Reference proteome
O60583,Transcription
O60583,Transcription regulation
O60583,Ubl conjugation
O60602,3D-structure
O60602,Cell membrane
O60602,Direct protein sequencing
O60602,Disulfide bond
O60602,Glycoprotein
O60602,Immunity
O60602,Inflammatory response
O60602,Innate immunity
O60602,Leucine-rich repeat
O60602,Membrane
O60602,Phosphoprotein
O60602,Proteomics identification
O60602,Receptor
O60602,Reference proteome
O60602,Repeat
O60602,Signal
O60602,Systemic lupus erythematosus
O60602,Transmembrane
O60602,Transmembrane helix
O60603,3D-structure
O60603,Cytoplasmic vesicle
O60603,Disulfide bond
O60603,Glycoprotein
O60603,Immunity
O60603,Inflammatory response
O60603,Innate immunity
O60603,Isopeptide bond
O60603,Leucine-rich repeat
O60603,Membrane
O60603,NAD
O60603,Proteomics identification
O60603,Receptor
O60603,Reference proteome
O60603,Repeat
O60603,Signal
O60603,Transmembrane
O60603,Transmembrane helix
O60603,Ubl conjugation
O60609,3D-structure
O60609,Alternative splicing
O60609,Cell membrane
O60609,Direct protein sequencing
O60609,Disulfide bond
O60609,Glycoprotein
O60609,GPI-anchor
O60609,Lipoprotein
O60609,Membrane
O60609,Proteomics identification
O60609,Receptor
O60609,Reference proteome
O60609,Signal
O60610,3D-structure
O60610,Acetylation
O60610,Actin-binding
O60610,Alternative splicing
O60610,Cell membrane
O60610,Cell projection
O60610,Coiled coil
O60610,Cytoplasm
O60610,Cytoskeleton
O60610,Deafness
O60610,Direct protein sequencing
O60610,Disease variant
O60610,Epilepsy
O60610,Hearing
O60610,Membrane
O60610,Non-syndromic deafness
O60610,Nucleus
O60610,Phosphoprotein
O60610,Proteomics identification
O60610,Reference proteome
O60610,Repeat
O60613,Alternative splicing
O60613,Direct protein sequencing
O60613,Endoplasmic reticulum
O60613,Proteomics identification
O60613,Reference proteome
O60613,Selenocysteine
O60613,Signal
O60635,Cell membrane
O60635,Glycoprotein
O60635,Lysosome
O60635,Membrane
O60635,Proteomics identification
O60635,Reference proteome
O60635,Transmembrane
O60635,Transmembrane helix
O60636,Alternative splicing
O60636,Glycoprotein
O60636,Membrane
O60636,Proteomics identification
O60636,Reference proteome
O60636,Transmembrane
O60636,Transmembrane helix
O60641,Alternative splicing
O60641,Cell membrane
O60641,Coated pit
O60641,Glycoprotein
O60641,Membrane
O60641,Methylation
O60641,Phosphoprotein
O60641,Protein transport
O60641,Proteomics identification
O60641,Reference proteome
O60641,Transport
O60645,Acetylation
O60645,Cell projection
O60645,Cytoplasm
O60645,Exocytosis
O60645,Golgi apparatus
O60645,Protein transport
O60645,Proteomics identification
O60645,Reference proteome
O60645,Transport
O60656,Alternative splicing
O60656,Endoplasmic reticulum
O60656,Glycoprotein
O60656,Glycosyltransferase
O60656,Lipid metabolism
O60656,Membrane
O60656,Proteomics identification
O60656,Reference proteome
O60656,Signal
O60656,Transferase
O60656,Transmembrane
O60656,Transmembrane helix
O60658,3D-structure
O60658,Alternative splicing
O60658,cAMP
O60658,Hydrolase
O60658,Metal-binding
O60658,Phosphoprotein
O60658,Proteomics identification
O60658,Reference proteome
O60662,Alternative splicing
O60662,Cell projection
O60662,Cytoplasm
O60662,Cytoskeleton
O60662,Disease variant
O60662,Endoplasmic reticulum
O60662,Kelch repeat
O60662,Membrane
O60662,Nemaline myopathy
O60662,Phosphoprotein
O60662,Proteomics identification
O60662,Reference proteome
O60662,Repeat
O60662,Sarcoplasmic reticulum
O60662,Ubl conjugation
O60663,Activator
O60663,Alternative splicing
O60663,Developmental protein
O60663,Disease variant
O60663,DNA-binding
O60663,Homeobox
O60663,LIM domain
O60663,Metal-binding
O60663,Nucleus
O60663,Proteomics identification
O60663,Reference proteome
O60663,Repeat
O60663,Transcription
O60663,Transcription regulation
O60663,Zinc
O60664,Acetylation
O60664,Alternative splicing
O60664,Coiled coil
O60664,Cytoplasm
O60664,Endosome
O60664,Isopeptide bond
O60664,Lipid droplet
O60664,Membrane
O60664,Phosphoprotein
O60664,Proteomics identification
O60664,Reference proteome
O60664,Transport
O60664,Ubl conjugation
O60667,3D-structure
O60667,Alternative splicing
O60667,Cell membrane
O60667,Disulfide bond
O60667,Endosome
O60667,Golgi apparatus
O60667,Immunity
O60667,Immunoglobulin domain
O60667,Lysosome
O60667,Membrane
O60667,Phosphoprotein
O60667,Proteomics identification
O60667,Receptor
O60667,Reference proteome
O60667,Secreted
O60667,Signal
O60667,Transmembrane
O60667,Transmembrane helix
O60669,3D-structure
O60669,Cell membrane
O60669,Cytoplasm
O60669,Membrane
O60669,Proteomics identification
O60669,Reference proteome
O60669,Symport
O60669,Transmembrane
O60669,Transmembrane helix
O60669,Transport
O60671,3D-structure
O60671,Alternative splicing
O60671,DNA damage
O60671,DNA repair
O60671,Nucleus
O60671,Proteomics identification
O60671,Reference proteome
O60673,3D-structure
O60673,4Fe-4S
O60673,Alternative splicing
O60673,DNA damage
O60673,DNA repair
O60673,DNA replication
O60673,DNA-binding
O60673,DNA-directed DNA polymerase
O60673,Iron
O60673,Iron-sulfur
O60673,Metal-binding
O60673,Nucleotidyltransferase
O60673,Nucleus
O60673,Phosphoprotein
O60673,Proteomics identification
O60673,Reference proteome
O60673,Transferase
O60673,Zinc
O60673,Zinc-finger
O60674,3D-structure
O60674,Adaptive immunity
O60674,ATP-binding
O60674,Chromatin regulator
O60674,Chromosomal rearrangement
O60674,Cytoplasm
O60674,Disease variant
O60674,Immunity
O60674,Innate immunity
O60674,Kinase
O60674,Magnesium
O60674,Membrane
O60674,Metal-binding
O60674,Nucleotide-binding
O60674,Nucleus
O60674,Phosphoprotein
O60674,Proteomics identification
O60674,Proto-oncogene
O60674,Reference proteome
O60674,Repeat
O60674,SH2 domain
O60674,Transferase
O60674,Tyrosine-protein kinase
O60674,Ubl conjugation
O60675,DNA-binding
O60675,Isopeptide bond
O60675,Nucleus
O60675,Phosphoprotein
O60675,Proteomics identification
O60675,Reference proteome
O60675,Repressor
O60675,Transcription
O60675,Transcription regulation
O60675,Ubl conjugation
O60678,3D-structure
O60678,Acetylation
O60678,Alternative splicing
O60678,Cytoplasm
O60678,Metal-binding
O60678,Methyltransferase
O60678,Nucleus
O60678,Phosphoprotein
O60678,Proteomics identification
O60678,Reference proteome
O60678,S-adenosyl-L-methionine
O60678,Transferase
O60678,Zinc
O60678,Zinc-finger
O60682,DNA-binding
O60682,Nucleus
O60682,Proteomics identification
O60682,Reference proteome
O60682,Repressor
O60682,Transcription
O60682,Transcription regulation
O60683,Alternative splicing
O60683,Disease variant
O60683,Membrane
O60683,Metal-binding
O60683,Peroxisome
O60683,Peroxisome biogenesis
O60683,Peroxisome biogenesis disorder
O60683,Protein transport
O60683,Proteomics identification
O60683,Reference proteome
O60683,Transferase
O60683,Transmembrane
O60683,Transmembrane helix
O60683,Transport
O60683,Ubl conjugation pathway
O60683,Zellweger syndrome
O60683,Zinc
O60683,Zinc-finger
O60684,3D-structure
O60684,Acetylation
O60684,Host-virus interaction
O60684,Phosphoprotein
O60684,Protein transport
O60684,Proteomics identification
O60684,Reference proteome
O60684,Repeat
O60684,Transport
O60687,Angiogenesis
O60687,Cell adhesion
O60687,Cytoplasm
O60687,Disease variant
O60687,Disulfide bond
O60687,Epilepsy
O60687,Glycoprotein
O60687,Intellectual disability
O60687,Proteoglycan
O60687,Proteomics identification
O60687,Reference proteome
O60687,Repeat
O60687,Secreted
O60687,Signal
O60687,Sushi
O60687,Synapse
O60701,3D-structure
O60701,Acetylation
O60701,Allosteric enzyme
O60701,Alternative splicing
O60701,Carbohydrate metabolism
O60701,Disease variant
O60701,Epilepsy
O60701,NAD
O60701,Oxidoreductase
O60701,Phosphoprotein
O60701,Proteomics identification
O60701,Reference proteome
O60704,3D-structure
O60704,Disulfide bond
O60704,Glycoprotein
O60704,Golgi apparatus
O60704,Membrane
O60704,Proteomics identification
O60704,Reference proteome
O60704,Signal-anchor
O60704,Transferase
O60704,Transmembrane
O60704,Transmembrane helix
O60706,Alternative splicing
O60706,ATP-binding
O60706,Atrial fibrillation
O60706,Cardiomyopathy
O60706,Disease variant
O60706,Glycoprotein
O60706,Intellectual disability
O60706,Membrane
O60706,Nucleotide-binding
O60706,Proteomics identification
O60706,Receptor
O60706,Reference proteome
O60706,Repeat
O60706,Transmembrane
O60706,Transmembrane helix
O60706,Transport
O60711,3D-structure
O60711,Acetylation
O60711,Activator
O60711,Alternative splicing
O60711,Cell adhesion
O60711,Cell junction
O60711,Cell membrane
O60711,Cell projection
O60711,Cytoplasm
O60711,LIM domain
O60711,Membrane
O60711,Metal-binding
O60711,Nucleus
O60711,Phosphoprotein
O60711,Proteomics identification
O60711,Reference proteome
O60711,Repeat
O60711,Transcription
O60711,Transcription regulation
O60711,Zinc
O60716,3D-structure
O60716,Acetylation
O60716,Alternative initiation
O60716,Alternative splicing
O60716,Cell adhesion
O60716,Cell junction
O60716,Cell membrane
O60716,Coiled coil
O60716,Cytoplasm
O60716,Disease variant
O60716,Ectodermal dysplasia
O60716,Isopeptide bond
O60716,Membrane
O60716,Nucleus
O60716,Phosphoprotein
O60716,Proteomics identification
O60716,Reference proteome
O60716,Repeat
O60716,Transcription
O60716,Transcription regulation
O60716,Ubl conjugation
O60716,Wnt signaling pathway
O60721,Alternative splicing
O60721,Antiport
O60721,Calcium
O60721,Calcium transport
O60721,Cell membrane
O60721,Congenital stationary night blindness
O60721,Glycoprotein
O60721,Ion transport
O60721,Membrane
O60721,Phosphoprotein
O60721,Proteomics identification
O60721,Reference proteome
O60721,Repeat
O60721,Sensory transduction
O60721,Signal
O60721,Symport
O60721,Transmembrane
O60721,Transmembrane helix
O60721,Transport
O60721,Vision
O60725,Endoplasmic reticulum
O60725,Membrane
O60725,Methyltransferase
O60725,Proteomics identification
O60725,Reference proteome
O60725,S-adenosyl-L-methionine
O60725,Transferase
O60725,Transmembrane
O60725,Transmembrane helix
O60729,3D-structure
O60729,Alternative splicing
O60729,DNA damage
O60729,DNA repair
O60729,Hydrolase
O60729,Nucleus
O60729,Protein phosphatase
O60729,Proteomics identification
O60729,Reference proteome
O60733,Alternative splicing
O60733,ANK repeat
O60733,Calmodulin-binding
O60733,Cell membrane
O60733,Cell projection
O60733,Chemotaxis
O60733,Cytoplasm
O60733,Disease variant
O60733,Dystonia
O60733,Hydrolase
O60733,Lipid metabolism
O60733,Membrane
O60733,Mitochondrion
O60733,Neurodegeneration
O60733,Parkinson disease
O60733,Parkinsonism
O60733,Pharmaceutical
O60733,Phospholipid metabolism
O60733,Proteomics identification
O60733,Reference proteome
O60733,Repeat
O60733,Transmembrane
O60733,Transmembrane helix
O60741,3D-structure
O60741,cAMP
O60741,cAMP-binding
O60741,Cell membrane
O60741,Disease variant
O60741,Epilepsy
O60741,Glycoprotein
