accession,has_pdb
Q3SY77,False
Q3SY84,False
Q3SYB3,False
Q3SYC2,False
Q3SYF9,False
Q3SYG4,True
Q3T8J9,False
Q3T906,True
Q3V5L5,False
Q3V6T2,True
Q3YBM2,False
Q3YBR2,True
Q3YEC7,False
Q3ZAQ7,False
Q3ZCM7,False
Q3ZCQ8,False
Q401N2,True
Q460N3,True
Q460N5,True
Q494R4,False
Q494U1,False
Q494V2,True
Q495A1,True
Q495C1,False
Q495M3,False
Q495M9,True
Q495T6,False
Q495W5,False
Q496A3,False
Q496F6,False
Q496J9,True
Q496M5,False
Q49A17,False
Q49A26,True
Q49A88,False
Q49AJ0,False
Q49AM1,False
Q49AN0,False
Q49B96,False
Q49MG5,False
Q49MI3,False
Q4AC94,False
Q4ADV7,False
Q4AE62,False
Q4FZB7,True
Q4G0J3,True
Q4G0M1,False
Q4G0N4,True
Q4G0N8,True
Q4G0P3,True
Q4G0S4,False
Q4G0U5,False
Q4G0W2,True
Q4G0X4,False
Q4G0X9,True
Q4G163,False
Q4G176,False
Q4J6C6,True
Q4JDL3,False
Q4KMG0,True
Q4KMG9,False
Q4KMP7,False
Q4KMQ1,True
Q4KMQ2,False
Q4KWH8,False
Q4L180,False
Q4LDE5,False
Q4LDG9,True
Q4LDR2,False
Q4LE39,True
Q4U2R8,True
Q4V328,False
Q4V9L6,False
Q4VC05,True
Q4VC12,False
Q4VC44,True
Q4VCS5,True
Q4VNC1,False
Q4VXU2,False
Q4ZG55,False
Q4ZHG4,False
Q4ZJI4,False
Q502W6,False
Q504Q3,True
Q504T8,True
Q504Y0,False
Q504Y2,False
Q52LG2,False
Q52LJ0,False
Q52LW3,False
Q53EL6,True
Q53EL9,False
Q53EP0,False
Q53ET0,True
Q53EU6,False
Q53EV4,False
Q53EZ4,True
Q53F19,True
Q53F39,False
Q53FA7,True
Q53FD0,False
Q53FP2,True
Q53FT3,True
Q53FV1,False
Q53FZ2,False
Q53G59,True
Q53GD3,False
Q53GG5,False
Q53GI3,False
Q53GL0,True
Q53GL7,True
Q53GQ0,False
Q53GS7,True
Q53GS9,True
Q53GT1,True
Q53H12,True
Q53H47,True
Q53H54,False
Q53H76,False
Q53H80,True
Q53H82,True
Q53H96,False
Q53HC0,False
Q53HC5,True
Q53HC9,False
Q53HI1,False
Q53HL2,True
Q53HV7,False
Q53QV2,False
Q53QZ3,True
Q53R12,False
Q53R41,False
Q53RT3,False
Q53S33,True
Q53T94,False
Q53TN4,True
Q53TQ3,False
Q53TS8,False
Q562E7,False
Q562F6,False
Q567U6,True
Q569H4,False
Q569K4,False
Q56A73,True
Q56NI9,False
Q56P03,False
Q56P42,False
Q56UN5,False
Q56VL3,False
Q587J8,False
Q58A45,True
Q58DX5,False
Q58EX2,True
Q58EX7,False
Q58F21,True
Q58FF7,False
Q58HT5,False
Q58WW2,True
Q59EK9,False
Q59H18,True
Q5BJD5,False
Q5BJF2,False
Q5BJF6,False
Q5BJH2,False
Q5BJH7,False
Q5BKX5,False
Q5BKX6,True
Q5BKX8,False
Q5BKZ1,False
Q5BN46,True
Q5BVD1,False
Q5C9Z4,False
Q5CZC0,False
Q5D0E6,False
Q5D1E8,True
Q5D862,False
Q5DID0,False
Q5DX21,False
Q5EB52,False
Q5EBL4,True
Q5EBL8,False
Q5EBM0,False
Q5EE01,True
Q5EG05,False
Q5F1R6,False
Q5FBB7,True
Q5FVE4,False
Q5FWF4,True
Q5FWF5,True
Q5FYB1,False
Q5GFL6,False
Q5GH72,False
Q5GH76,True
Q5GLZ8,False
Q5H8A4,False
Q5H8C1,False
Q5H9F3,True
Q5H9I0,False
Q5H9J7,False
Q5H9L4,False
Q5H9R7,False
Q5H9S7,False
Q5HYA8,True
Q5HYI8,False
Q5HYJ3,False
Q5HYK3,False
Q5HYK7,False
Q5HYN5,False
Q5HYW2,False
Q5I7T1,False
Q5IJ48,True
Q5J8M3,True
Q5J8X5,False
Q5JPB2,True
Q5JPE7,True
Q5JPH6,False
Q5JPI9,False
Q5JQC9,False
Q5JR59,False
Q5JR98,False
Q5JRA6,True
Q5JRX3,True
Q5JS13,True
Q5JSH3,False
Q5JSL3,False
Q5JSP0,True
Q5JST6,True
Q5JSZ5,False
Q5JT25,False
Q5JTC6,True
Q5JTD0,False
Q5JTH9,True
Q5JTJ3,True
Q5JTV8,True
Q5JTW2,False
Q5JTY5,False
Q5JTZ9,True
Q5JU85,True
Q5JUK2,False
Q5JUK3,True
Q5JVF3,True
Q5JVL4,True
Q5JVS0,False
Q5JW98,True
Q5JWF2,True
Q5JX71,False
Q5JXC2,False
Q5JY77,False
Q5JZY3,False
Q5K4E3,False
Q5K4L6,False
Q5K651,True
Q5KSL6,False
Q5KU26,True
Q5M775,False
Q5M7Z0,False
Q5M8T2,False
Q5M9N0,False
Q5MIZ7,False
Q5MJ10,False
Q5MJ70,True
Q5MNZ6,True
Q5MNZ9,False
Q5MY95,False
Q5NDL2,False
Q5NUL3,True
Q5PRF9,False
Q5PSV4,False
Q5QGS0,False
Q5QGT7,False
Q5QGZ9,True
Q5QJE6,True
Q5QJU3,False
Q5QNW6,True
Q5QP82,False
Q5R372,True
Q5R3F8,False
Q5R3K3,True
Q5RHP9,False
Q5RI15,False
Q5RKV6,True
Q5RL73,True
Q5S007,True
Q5SGD2,False
Q5SNT2,False
Q5SQ64,False
Q5SQI0,True
Q5SQN1,False
Q5SQQ9,False
Q5SR56,False
Q5SRE5,True
Q5SRE7,True
Q5SRR4,False
Q5SSG8,False
Q5SSJ5,True
Q5SSQ6,False
Q5ST30,False
Q5SVS4,False
Q5SW24,False
Q5SW79,True
Q5SW96,True
Q5SWA1,True
Q5SXH7,False
Q5SXM2,True
Q5SXM8,False
Q5SY16,True
Q5SY80,False
Q5SYB0,True
Q5SYC1,False
Q5SZK8,False
Q5SZL2,False
Q5SZQ8,True
Q5T011,True
Q5T0F9,False
Q5T0J7,False
Q5T0N1,False
Q5T0N5,False
Q5T0T0,True
Q5T0W9,True
Q5T124,False
Q5T160,False
Q5T197,False
Q5T1B0,False
Q5T1C6,True
Q5T1H1,False
Q5T1M5,False
Q5T1R4,False
Q5T1V6,True
Q5T200,True
Q5T230,False
Q5T280,True
Q5T2D2,False
Q5T2D3,True
Q5T2R2,False
Q5T2S8,True
Q5T2T1,True
Q5T2W1,True
Q5T3F8,True
Q5T3J3,False
Q5T3U5,False
Q5T440,True
Q5T442,False
Q5T447,False
Q5T481,False
Q5T4B2,False
Q5T4D3,False
Q5T4F4,True
Q5T4F7,False
Q5T4S7,True
Q5T4T6,False
Q5T4W7,True
Q5T5A4,True
Q5T5A8,False
Q5T5B0,False
Q5T5C0,False
Q5T5P2,False
Q5T5U3,True
Q5T5X7,True
Q5T5Y3,True
Q5T601,True
Q5T619,False
Q5T655,True
Q5T686,False
Q5T6F0,True
Q5T6F2,False
Q5T6S3,True
Q5T6V5,True
Q5T6X5,False
Q5T700,False
Q5T749,False
Q5T751,False
Q5T752,False
Q5T753,False
Q5T754,False
Q5T7B8,False
Q5T7M4,False
Q5T7N3,False
Q5T7P2,False
Q5T7P3,False
Q5T7P8,False
Q5T7V8,False
Q5T7W0,False
Q5T7W7,False
Q5T848,True
Q5T890,True
Q5T8A7,False
Q5T8D3,True
Q5T8I9,True
Q5T8P6,False
Q5T9A4,False
Q5T9C2,False
Q5T9G4,False
Q5T9L3,True
Q5TA31,True
Q5TA45,True
Q5TA50,True
Q5TA76,False
Q5TA77,False
Q5TA78,False
Q5TA79,False
Q5TA81,False
Q5TA82,False
Q5TA89,False
Q5TAB7,False
Q5TAP6,False
Q5TAQ9,True
Q5TAT6,False
Q5TAX3,True
Q5TB30,True
Q5TB80,False
Q5TBA9,False
Q5TBB1,True
Q5TC82,True
Q5TCH4,False
Q5TCM9,False
Q5TCQ9,True
Q5TCS8,False
Q5TCX8,True
Q5TCY1,True
Q5TCZ1,True
Q5TD94,True
Q5TD97,True
Q5TDH0,True
Q5TEC6,True
Q5TEJ8,False
Q5TEU4,False
Q5TGU0,False
Q5TGY3,False
Q5TGZ0,False
Q5THJ4,False
Q5THR3,True
Q5TIA1,False
Q5TID7,False
Q5TKA1,True
Q5TZA2,True
Q5TZF3,False
Q5U5Q3,True
Q5U5X0,False
Q5U5Z8,False
Q5U651,True
Q5UCC4,True
Q5UE93,False
Q5UIP0,True
Q5VIR6,False
Q5VSL9,True
Q5VST6,False
Q5VST9,True
Q5VSY0,False
Q5VT06,True
Q5VT25,False
Q5VT52,True
Q5VT66,True
Q5VT99,False
Q5VTB9,False
Q5VTD9,False
Q5VTE6,True
Q5VTJ3,False
Q5VTR2,True
Q5VTT2,True
Q5VTT5,False
Q5VTY9,True
Q5VU43,False
Q5VU57,False
Q5VUA4,False
Q5VUB5,False
Q5VUG0,True
Q5VUM1,True
Q5VV41,True
Q5VV42,False
Q5VV43,True
Q5VV63,False
Q5VV67,False
Q5VVJ2,True
Q5VVQ6,True
Q5VVX9,True
Q5VVY1,True
Q5VW32,True
Q5VW36,False
Q5VW38,False
Q5VWC8,False
Q5VWG9,True
Q5VWJ9,False
Q5VWK5,True
Q5VWN6,False
Q5VWP2,True
Q5VWP3,False
Q5VWQ0,False
Q5VWQ8,False
Q5VWT5,False
Q5VWX1,False
Q5VWZ2,True
Q5VX71,False
Q5VXI9,False
Q5VXU9,False
Q5VY09,True
Q5VY43,False
Q5VY80,True
Q5VYJ5,False
Q5VYK3,False
Q5VYS8,True
Q5VYX0,True
Q5VYY2,False
Q5VZ89,True
Q5VZE5,True
Q5VZF2,True
Q5VZK9,True
Q5VZL5,False
Q5VZM2,False
Q5VZV1,True
Q5VZY2,False
Q5W041,False
Q5W0B1,False
Q5W0Q7,True
Q5W0Z9,True
Q5W111,True
Q5W5X9,False
Q5XG87,False
Q5XKE5,False
Q5XKL5,False
Q5XKP0,False
Q5XKR4,False
Q5XLA6,False
Q5XPI4,True
Q5XUX0,True
Q5XXA6,False
Q5ZPR3,False
Q60I27,False
Q63HK5,True
Q63HN8,True
Q63HQ0,False
Q63HQ2,True
Q63HR2,True
Q63ZY3,True
Q63ZY6,False
Q641Q2,True
Q643R3,False
Q64LD2,False
Q658P3,True
Q659A1,False
Q659C4,False
Q66GS9,True
Q66K64,True
Q66K74,False
Q66K79,False
Q66K80,False
Q66K89,False
Q66PJ3,False
Q674R7,True
Q674X7,False
Q676U5,True
Q67FW5,False
Q684P5,False
Q685J3,False
Q687X5,True
Q68CJ6,False
Q68CJ9,False
Q68CK6,False
Q68CP4,True
Q68CP9,True
Q68CQ1,False
Q68CQ4,False
Q68CQ7,False
Q68CZ1,True
Q68CZ2,True
Q68CZ6,True
Q68D06,False
Q68D10,True
Q68D42,False
Q68D85,True
Q68D86,False
Q68D91,False
Q68DA7,False
Q68DC2,True
Q68DD2,False
Q68DE3,False
Q68DK2,True
Q68DK7,True
Q68DQ2,False
Q68DV7,True
Q68DX3,False
Q68E01,True
Q68EA5,False
Q68EM7,False
Q68EN5,True
Q68G74,False
Q68G75,False
Q68J44,True
Q69383,False
Q69384,True
Q693B1,False
Q695T7,True
Q69YG0,False
Q69YH5,True
Q69YI7,False
Q69YN4,True
Q69YQ0,False
Q6A162,False
Q6A163,False
Q6AI14,False
Q6AI39,False
Q6AWC2,False
Q6AZY7,False
Q6AZZ1,False
Q6B0I6,True
Q6B8I1,True
Q6BAA4,False
Q6BCY4,False
Q6BDI9,True
Q6BDS2,False
Q6DD88,True
Q6DHV7,True
Q6DJT9,False
Q6DKI2,False
Q6DKI7,True
Q6DKJ4,False
Q6DKK2,False
Q6DN03,False
Q6DN12,True
Q6DN14,False
Q6DN72,False
Q6DN90,True
Q6DRA6,False
Q6DT37,False
Q6E0U4,True
Q6E213,False
Q6ECI4,False
Q6EEV6,False
Q6EIG7,True
Q6EMB2,False
Q6EMK4,False
Q6F5E8,False
Q6FHJ7,False
Q6FI13,True
Q6FI81,True
Q6FIF0,False
Q6GMR7,False
Q6GMV2,False
Q6GPH4,True
Q6GPH6,False
Q6GQQ9,True
Q6GTS8,False
Q6GTX8,True
Q6GYQ0,False
Q6H3X3,False
Q6H8Q1,True
Q6HA08,True
Q6I9Y2,True
Q6IA17,False
Q6IA69,True
Q6IA86,True
Q6IAA8,True
Q6IB77,False
Q6IBS0,True
Q6IBW4,True
Q6IC98,False
Q6ICB0,True
Q6ICB4,False
Q6ICG8,False
Q6ICL3,True
Q6ICL7,False
Q6IE81,True
Q6IEG0,True
Q6IMI6,True
Q6IMN6,True
Q6IN84,False
Q6IN85,True
Q6IPM2,False
Q6IPU0,True
Q6IQ16,False
Q6IQ19,False
Q6IQ20,True
Q6IQ22,True
Q6IQ23,True
Q6IQ26,False
Q6IQ49,True
Q6IQ55,True
Q6IS24,False
Q6ISB3,True
Q6ISU1,True
Q6IWH7,False
Q6J4K2,False
Q6J9G0,False
Q6JBY9,False
Q6JQN1,False
Q6K0P9,False
Q6KB66,False
Q6KC79,True
Q6KCM7,False
Q6KF10,False
Q6L8G4,False
Q6L8G8,False
Q6L8G9,False
Q6L8H1,False
Q6L8H2,False
Q6L8H4,False
Q6L8Q7,True
Q6L9W6,False
Q6MZM0,False
Q6MZP7,True
Q6MZQ0,False
Q6N021,True
Q6N022,True
Q6N043,False
Q6N069,False
Q6N075,False
Q6NS38,True
Q6NSI4,True
Q6NSJ0,True
Q6NSJ5,False
Q6NSW7,False
Q6NT16,True
Q6NT55,False
Q6NT76,True
Q6NTE8,False
Q6NTF7,True
Q6NTF9,False
Q6NUI2,False
Q6NUI6,False
Q6NUJ2,False
Q6NUJ5,True
Q6NUK1,True
Q6NUN0,False
Q6NUN9,False
Q6NUP7,False
Q6NUQ1,False
Q6NUS6,False
Q6NUS8,False
Q6NUT2,False
Q6NUT3,False
Q6NVH7,False
Q6NVU6,False
Q6NVY1,True
Q6NW34,False
Q6NW40,True
Q6NWY9,False
Q6NX45,False
Q6NXG1,True
Q6NXR0,False
Q6NXS1,False
Q6NXT2,True
Q6NXT4,False
Q6NXT6,False
Q6NYC1,True
Q6NYC8,False
Q6NZ36,True
Q6NZ67,True
Q6NZI2,True
Q6NZY4,True
Q6NZY7,False
Q6P050,False
Q6P087,False
Q6P0N0,True
Q6P0Q8,True
Q6P158,False
Q6P179,True
Q6P1A2,False
Q6P1J6,False
Q6P1J9,True
Q6P1K1,False
Q6P1K2,True
Q6P1L5,False
Q6P1L6,False
Q6P1M0,False
Q6P1M3,True
Q6P1N0,False
Q6P1N9,True
Q6P1Q0,False
Q6P1Q9,False
Q6P1R4,False
Q6P1S2,False
Q6P1W5,False
Q6P1X5,True
Q6P2C8,True
Q6P2D0,False
Q6P2D8,False
Q6P2E9,False
Q6P2H3,True
Q6P2H8,False
Q6P2M8,False
Q6P2P2,True
Q6P2Q9,True
Q6P3S1,True
Q6P3W2,True
Q6P3W7,False
Q6P461,False
Q6P4A8,False
Q6P4F1,False
Q6P4F2,True
Q6P4F7,True
Q6P4H8,False
Q6P4I2,True
Q6P4Q7,True
Q6P4R8,True
Q6P531,False
Q6P587,True
Q6P589,True
Q6P597,False
Q6P5Q4,True
Q6P5S7,True
Q6P5W5,False
Q6P5X5,False
Q6P5Z2,False
Q6P6C2,True
Q6P988,True
Q6P9A2,False
Q6P9B6,True
Q6P9B9,True
Q6P9F0,False
Q6P9F5,False
Q6P9F7,False
Q6P9G9,False
Q6P9H4,False
Q6PCB0,False
Q6PCB6,False
Q6PCB7,False
Q6PCB8,True
Q6PCD5,True
Q6PCE3,False
Q6PCT2,True
Q6PD62,True
Q6PD74,True
Q6PEW1,False
Q6PEX3,False
Q6PEY1,False
Q6PEY2,False
Q6PF05,False
Q6PF06,False
Q6PF18,True
Q6PFW1,False
Q6PGN9,False
Q6PGP7,True
Q6PGQ7,False
Q6PH85,True
Q6PHR2,True
Q6PHW0,True
Q6PI25,True
Q6PI26,True
Q6PI48,True
Q6PI77,False
Q6PI78,False
Q6PI98,True
Q6PID8,True
Q6PIF2,True
Q6PIF6,True
Q6PIJ6,False
Q6PIL6,False
Q6PIU1,False
Q6PIU2,False
Q6PIV2,False
Q6PIW4,True
Q6PIY7,False
Q6PIZ9,False
Q6PJ21,True
Q6PJ61,False
Q6PJ69,True
Q6PJF5,True
Q6PJG2,True
Q6PJG6,True
Q6PJG9,False
Q6PJI9,True
Q6PJP8,True
Q6PJT7,False
Q6PJW8,False
Q6PKC3,False
Q6PKG0,True
Q6PKX4,False
Q6PL18,True
Q6PL24,False
Q6PL45,False
Q6PML9,True
Q6PRD1,True
Q6PRD7,True
Q6PUV4,False
Q6PXP3,True
Q6Q0C0,True
Q6Q0C1,False
Q6Q4G3,False
Q6Q759,False
Q6Q788,False
Q6QHC5,False
Q6QHF9,False
Q6QHK4,False
Q6QN14,False
Q6QNK2,True
Q6QNY0,False
Q6QNY1,False
Q6R327,True
Q6R6M4,False
Q6RFH5,True
Q6RFH8,False
Q6RI45,False
Q6RVD6,False
Q6RW13,False
Q6S5L8,False
Q6S8J3,False
Q6S9Z5,False
Q6SA08,False
Q6SJ93,False
Q6SPF0,True
Q6STE5,False
Q6SZW1,True
Q6T4R5,False
Q6TCH4,False
Q6TCH7,False
Q6TFL4,False
Q6TGC4,True
Q6U736,False
Q6U7Q0,False
Q6U841,False
Q6UB28,True
Q6UB35,False
Q6UB98,False
Q6UB99,False
Q6ULP2,False
Q6UN15,True
Q6UUV7,False
Q6UUV9,True
Q6UVJ0,True
Q6UVK1,True
Q6UVM3,False
Q6UVW9,True
Q6UVY6,False
Q6UW15,False
Q6UW56,False
Q6UW60,False
Q6UW63,True
Q6UW68,False
Q6UW78,False
Q6UW88,True
Q6UWB1,True
Q6UWB4,False
Q6UWE0,False
Q6UWF3,False
Q6UWI2,False
Q6UWJ1,False
Q6UWK7,True
Q6UWL6,False
Q6UWN5,False
Q6UWP2,True
Q6UWP7,False
Q6UWR7,False
Q6UWU4,False
Q6UWV6,True
Q6UWW8,False
Q6UWY0,False
Q6UWY2,True
Q6UWZ7,True
Q6UX01,False
Q6UX04,True
Q6UX06,False
Q6UX15,False
Q6UX27,False
Q6UX34,False
Q6UX39,False
Q6UX40,False
Q6UX41,False
Q6UX46,True
Q6UX53,False
Q6UX65,False
Q6UX71,False
Q6UX98,False
Q6UXB2,False
Q6UXB4,False
Q6UXB8,False
Q6UXD5,False
Q6UXF1,False
Q6UXG2,False
Q6UXG3,False
Q6UXG8,False
Q6UXH0,False
Q6UXH1,False
Q6UXH8,False
Q6UXI9,False
Q6UXK2,False
Q6UXL0,True
Q6UXN8,True
Q6UXN9,False
Q6UXS9,False
Q6UXT8,True
Q6UXV0,True
Q6UXV4,False
Q6UXX9,True
Q6UXY1,False
Q6UXZ0,True
Q6UXZ3,False
Q6UXZ4,False
Q6UY09,False
Q6UY14,False
Q6V0I7,True
Q6V0L0,False
Q6V1P9,False
Q6V1X1,True
Q6VAB6,True
Q6VB84,False
Q6VEQ5,False
Q6VMQ6,True
Q6VN20,False
Q6VVB1,False
Q6VVX0,True
Q6VY07,False
Q6W0C5,True
Q6W2J9,True
Q6W4X9,False
Q6W5P4,False
Q6WCQ1,False
Q6WKZ4,True
Q6WN34,False
Q6WRI0,False
Q6X4U4,False
Q6X4W1,False
Q6XD76,False
Q6XE24,False
Q6XPS3,False
Q6XQN6,True
Q6XR72,True
Q6XUX3,False
Q6XYQ8,False
Q6XZB0,False
Q6XZF7,True
Q6Y1H2,False
Q6Y288,False
Q6Y7W6,True
Q6YBV0,False
Q6YHK3,True
Q6YHU6,True
Q6YN16,True
Q6YP21,False
Q6ZMB0,False
Q6ZMC9,True
Q6ZMG9,True
Q6ZMH5,True
Q6ZMI0,True
Q6ZMI3,True
Q6ZMJ2,True
Q6ZMJ4,True
Q6ZMM2,False
Q6ZMN7,False
Q6ZMP0,False
Q6ZMQ8,False
Q6ZMR5,True
Q6ZMS7,False
Q6ZMT1,True
Q6ZMT4,True
Q6ZMU5,True
Q6ZMY3,False
Q6ZMZ0,False
Q6ZMZ3,True
Q6ZN04,True
Q6ZN16,True
Q6ZN17,True
Q6ZN18,True
Q6ZN30,False
Q6ZN44,True
Q6ZN54,False
Q6ZN55,False
Q6ZN57,False
Q6ZN66,False
Q6ZNA4,True
Q6ZNB7,False
Q6ZNC8,False
Q6ZNE5,True
Q6ZNE9,False
Q6ZNG0,False
Q6ZNH5,False
Q6ZNJ1,False
Q6ZNK6,False
Q6ZNL6,True
Q6ZNX1,True
Q6ZP29,False
Q6ZP80,False
Q6ZP82,False
Q6ZPD8,False
Q6ZPD9,False
Q6ZQN7,False
Q6ZQR2,True
Q6ZQW0,False
Q6ZQX7,False
Q6ZQY3,False
Q6ZR08,False
Q6ZR37,False
Q6ZRF8,False
Q6ZRI0,False
Q6ZRI6,False
Q6ZRI8,False
Q6ZRP7,False
Q6ZRQ5,False
Q6ZRS2,True
Q6ZRV2,False
Q6ZRY4,True
Q6ZS10,False
Q6ZS17,False
Q6ZSA7,False
Q6ZSB9,False
Q6ZSG1,True
Q6ZSJ9,False
Q6ZSM3,False
Q6ZSS7,True
Q6ZSY5,False
Q6ZSZ5,False
Q6ZSZ6,False
Q6ZT12,False
Q6ZT21,False
Q6ZT62,False
Q6ZT89,False
Q6ZT98,True
Q6ZTN6,True
Q6ZTQ3,False
Q6ZTQ4,True
Q6ZTR5,False
Q6ZTU2,False
Q6ZU15,True
Q6ZU35,False
Q6ZU52,False
Q6ZU64,False
Q6ZU80,False
Q6ZUI0,False
Q6ZUJ8,True
Q6ZUM4,True
Q6ZUT1,False
Q6ZUT3,False
Q6ZUX7,False
Q6ZV29,False
Q6ZV65,False
Q6ZV73,True
Q6ZVD7,False
Q6ZVD8,False
Q6ZVE7,False
Q6ZVK8,True
Q6ZVM7,False
Q6ZVN8,True
Q6ZVT0,False
Q6ZW31,False
Q6ZW49,True
Q6ZW61,False
Q6ZW76,True
Q6ZWH5,False
Q6ZWJ1,True
Q6ZWK4,False
Q6ZWL3,False
Q6ZWT7,False
Q6ZXV5,False
Q6ZYL4,True
Q701N4,False
Q702N8,False
Q709C8,False
Q709F0,True
Q70CQ1,True
Q70CQ2,True
Q70CQ3,True
Q70CQ4,False
Q70E73,True
Q70EK8,False
Q70EK9,False
Q70EL1,True
Q70EL2,False
Q70EL3,False
Q70EL4,False
Q70HW3,False
Q70IA6,False
Q70IA8,False
Q70J99,True
Q70JA7,True
Q70SY1,False
Q70UQ0,False
Q70YC4,False
Q70YC5,False
Q70Z35,True
Q70Z44,False
Q70Z53,False
Q711Q0,False
Q712K3,True
Q719H9,True
Q71DI3,True
Q71F23,True
Q71F56,False
Q71H61,False
Q71RC2,True
Q71RG4,False
Q71RS6,False
Q71SY5,True
Q71U36,True
Q71UI9,True
Q71UM5,False
Q75N03,False
Q75N90,False
Q75QN2,True
Q75T13,False
Q75V66,False
Q75WM6,False
Q765P7,False
Q76EJ3,False
Q76FK4,False
Q76I76,True
Q76L83,True
Q76LX8,True
Q76MJ5,True
Q76N32,False
Q76N89,True
Q76NI1,False
Q7KYR7,True
Q7KZ85,True
Q7KZF4,True
Q7KZI7,True
Q7KZN9,False
Q7L014,True
Q7L099,False
Q7L0J3,True
Q7L0Q8,True
Q7L0X0,False
Q7L0Y3,True
Q7L190,False
Q7L1I2,True
Q7L1Q6,False
Q7L1S5,False
Q7L1T6,True
Q7L1V2,False
Q7L1W4,True
Q7L266,True
Q7L273,True
Q7L2E3,True
Q7L2H7,True
Q7L2J0,True
Q7L2K0,False
Q7L2R6,False
Q7L2Z9,True
Q7L3B6,False
Q7L3V2,False
Q7L4E1,False
Q7L4I2,False
Q7L4P6,False
Q7L513,True
Q7L523,True
Q7L576,True
Q7L590,False
Q7L591,False
Q7L592,False
Q7L5A3,False
Q7L5A8,False
Q7L5D6,True
Q7L5L3,False
Q7L5N1,True
Q7L5N7,False
Q7L5Y1,True
Q7L5Y6,True
Q7L5Y9,True
Q7L622,False
Q7L775,False
Q7L7L0,True
Q7L7V1,False
Q7L7X3,False
Q7L804,True
Q7L8A9,True
Q7L8J4,False
Q7L8L6,False
Q7L8S5,False
Q7L9L4,False
Q7LBC6,True
Q7LBE3,True
Q7LBR1,True
Q7LC44,True
Q7LDG7,True
Q7LFL8,True
Q7LFX5,False
Q7LG56,True
Q7LGA3,False
Q7LGC8,False
Q7RTM1,False
Q7RTN6,True
Q7RTP0,False
Q7RTP6,True
Q7RTR0,True
Q7RTR2,False
Q7RTS1,False
Q7RTS3,False
Q7RTS5,False
Q7RTS7,False
Q7RTS9,False
Q7RTT9,False
Q7RTU1,False
Q7RTU3,False
Q7RTU4,False
Q7RTU7,False
Q7RTV0,True
Q7RTW8,False
Q7RTX0,True
Q7RTX1,False
Q7RTX7,False
Q7RTY0,False
Q7RTY1,False
Q7RTY8,False
Q7RTZ1,False
Q7Z2D5,False
Q7Z2E3,True
Q7Z2G1,True
Q7Z2H8,False
Q7Z2K6,False
Q7Z2T5,False
Q7Z2W4,True
Q7Z2W7,True
Q7Z2X4,False
Q7Z2Y5,False
Q7Z2Z1,False
Q7Z2Z2,True
Q7Z333,False
Q7Z353,True
Q7Z392,False
Q7Z3B1,True
Q7Z3B3,True
Q7Z3B4,True
Q7Z3C6,True
Q7Z3D4,False
Q7Z3D6,False
Q7Z3E1,False
Q7Z3E5,False
Q7Z3F1,True
Q7Z3G6,False
Q7Z3H0,False
Q7Z3H4,False
Q7Z3I7,False
Q7Z3J2,True
Q7Z3K3,True
Q7Z3K6,False
Q7Z3Q1,False
Q7Z3S7,False
Q7Z3S9,False
Q7Z3T8,True
Q7Z3U7,False
Q7Z3V4,False
Q7Z3Y7,False
Q7Z3Y8,False
Q7Z3Y9,False
Q7Z3Z0,False
Q7Z3Z2,True
Q7Z3Z4,False
Q7Z401,False
Q7Z403,False
Q7Z406,True
Q7Z407,False
Q7Z408,False
Q7Z410,False
Q7Z412,False
Q7Z417,False
Q7Z418,False
Q7Z419,False
Q7Z429,False
Q7Z434,True
Q7Z442,False
Q7Z443,False
Q7Z449,False
Q7Z460,True
Q7Z465,False
Q7Z478,True
Q7Z494,True
Q7Z4F1,False
Q7Z4G1,True
Q7Z4G4,False
Q7Z4H3,True
Q7Z4H4,True
Q7Z4H7,True
Q7Z4H8,False
Q7Z4I7,True
Q7Z4K8,False
Q7Z4L5,True
Q7Z4N2,False
Q7Z4N8,False
Q7Z4Q2,False
Q7Z4S6,True
Q7Z4T8,False
Q7Z4T9,True
Q7Z4V0,False
Q7Z4V5,True
Q7Z4W1,True
Q7Z4W3,False
Q7Z569,False
Q7Z570,False
Q7Z589,True
Q7Z591,False
Q7Z5A7,False
Q7Z5B4,False
Q7Z5G4,True
Q7Z5H3,False
Q7Z5J1,False
Q7Z5J4,False
Q7Z5K2,True
Q7Z5L2,False
Q7Z5L7,False
Q7Z5L9,True
Q7Z5N4,False
Q7Z5P4,True
Q7Z5P9,False
Q7Z5Q1,False
Q7Z5Q5,True
Q7Z5R6,True
Q7Z5V6,False
Q7Z5W3,True
Q7Z5Y6,False
Q7Z602,False
Q7Z614,False
Q7Z624,True
Q7Z628,True
Q7Z695,False
Q7Z698,True
Q7Z699,True
Q7Z6A9,True
Q7Z6B0,True
Q7Z6B7,False
Q7Z6E9,True
Q7Z6G3,False
Q7Z6G8,True
Q7Z6I5,False
Q7Z6I6,False
Q7Z6J0,True
Q7Z6J2,True
Q7Z6J4,False
Q7Z6J6,False
Q7Z6J8,False
Q7Z6J9,True
Q7Z6K1,False
Q7Z6K5,True
Q7Z6L0,False
Q7Z6L1,True
Q7Z6M1,False
Q7Z6M3,False
Q7Z6M4,True
Q7Z6P3,False
Q7Z6R9,False
Q7Z6V5,True
Q7Z6Z7,True
Q7Z739,True
Q7Z745,False
Q7Z769,False
Q7Z794,False
Q7Z7A1,False
